Timestamp (s),X-Position (%),Y-Position (%)
713101,38,39
713301,39,36
713301,37,34
713501,35,33
713601,33,32
714201,34,31
714301,35,33
714401,36,35
714401,35,39
714501,36,40
714801,37,33
714901,38,32
714901,37,31
715001,37,30
715401,43,44
715501,41,42
715601,40,41
715701,40,39
715901,38,36
716001,38,35
716101,37,33
716201,37,33
716201,36,32
716401,35,30
716501,35,29
716501,35,29
716701,37,31
716801,37,32
716901,38,33
717001,38,34
717201,38,35
717201,38,36
717201,38,38
717301,38,40
717401,38,42
717501,43,41
718101,40,38
718301,39,38
718501,36,36
718601,36,35
718801,35,34
718901,35,33
719001,35,32
719101,34,32
719201,34,31
719901,35,36
720001,35,34
720001,35,33
720101,34,32
720101,34,31
720401,39,41
720401,40,43
721001,41,43
721201,41,42
721401,36,38
721501,35,36
721601,36,34
721701,34,33
721701,33,32
721801,32,31
722101,39,42
722301,38,35
722401,36,34
722501,35,32
722601,34,31
722601,34,30
723101,39,42
723201,36,36
723301,37,35
723901,38,38
724301,40,43
724301,33,32
724301,34,33
724401,34,34
724501,35,35
725001,38,37
725101,37,34
725201,36,33
725301,35,31
725401,34,30
725401,34,29
725501,38,40
726301,39,44
726401,40,43
726501,42,43
726901,40,43
727001,36,37
726901,35,35
726801,33,32
726801,34,31
726801,34,30
727401,37,32
727501,37,34
727501,37,35
727601,36,37
727701,36,38
727001,35,34
726901,35,32
725701,34,32
725601,34,34
725501,35,35
724801,33,32
724901,35,35
727901,37,34
728201,38,35
728301,35,32
728401,35,31
728401,34,29
728701,35,31
728801,35,33
728801,36,34
728901,37,35
729201,38,38
729301,37,35
729301,37,34
729401,37,32
729501,37,31
729501,39,38
729501,39,40
729601,40,42
729701,40,43
729801,41,41
730001,40,37
730001,40,35
730101,39,32
730201,38,32
730301,39,33
730401,39,35
730501,39,36
730501,39,37
730601,40,38
730701,40,39
730801,40,42
730901,41,43
731101,42,43
731301,43,44
732301,40,43
731501,37,39
731501,36,37
731401,36,36
731301,36,35
731201,35,32
731101,34,31
731101,34,30
731501,35,32
731601,36,33
731801,36,35
731901,37,36
731901,37,37
732101,38,38
732201,38,36
732301,37,35
732401,36,33
732901,35,32
733001,35,31
733101,34,30
733201,36,32
733301,36,33
733401,36,34
733501,37,35
733601,37,36
734201,42,49
734601,36,35
734601,35,33
734701,35,32
734801,34,31
734801,34,31
735001,35,32
735101,35,34
735101,36,35
735501,37,35
735601,36,34
735701,35,33
735801,35,31
735801,35,31
736101,39,32
736201,38,34
736201,38,36
736201,38,38
736701,41,40
736801,42,42
737001,40,38
737101,38,37
737201,36,35
737301,35,33
737401,34,32
737501,34,31
737901,42,46
738201,42,40
738401,40,39
739201,42,47
739001,35,31
739101,34,32
739201,35,33
739301,35,35
739401,36,32
739501,36,34
739601,36,35
739601,37,36
739901,38,33
740001,37,33
740101,37,32
740101,37,31
740401,38,30
740301,37,39
741001,36,36
741101,36,35
741301,37,39
741401,38,35
741501,38,33
741601,36,32
741701,35,31
741701,35,30
742101,38,42
742201,39,39
742601,36,36
742701,36,35
742501,37,33
742701,36,32
743101,40,42
743201,40,42
743501,40,44
743901,36,36
744001,36,33
744001,35,31
744101,34,30
744201,34,30
744501,35,33
744601,36,35
744601,36,36
744701,36,37
744801,36,39
744801,37,39
745001,37,41
745001,39,43
745001,39,43
745101,38,38
745201,37,35
745301,37,34
745301,36,32
745401,36,31
745401,36,31
745601,37,31
745701,38,34
745801,39,36
745901,39,36
746001,37,37
746001,38,37
746401,37,32
746501,38,32
746601,38,31
746701,37,33
746801,37,34
746901,38,36
747101,41,38
747301,40,40
747301,40,41
747601,38,36
747701,38,35
747701,37,34
747801,36,33
747901,35,32
748001,36,30
748201,36,31
748301,38,32
748301,38,33
748401,38,33
748501,39,32
748601,38,32
748701,38,33
749101,37,36
749101,37,38
749101,38,39
749101,40,40
749101,41,43
749101,40,45
749101,31,46
749601,39,44
750001,36,35
750101,38,36
750201,37,38
750301,37,39
750601,37,41
750601,39,39
750801,36,36
750901,36,35
750901,35,34
751001,35,32
751101,34,31
751201,34,30
751601,35,31
751601,35,32
751901,36,35
751901,36,35
752201,37,35
752301,37,36
752401,37,37
752501,38,38
752601,38,39
752701,42,40
753101,36,33
753201,36,33
753301,35,32
753401,34,30
753801,36,31
754001,37,32
754101,37,33
754201,37,34
754301,37,34
754501,39,36
754601,39,37
754701,41,38
754801,40,39
754901,41,40
755001,41,36
755101,39,34
755201,39,34
755301,38,33
755301,38,32
755401,37,31
755501,37,30
755501,34,28
755901,37,31
755901,38,33
756701,38,38
756801,40,38
756801,41,38
757101,38,35
757201,38,34
757201,38,33
757301,38,32
757401,38,31
758001,39,33
758101,39,33
758301,37,35
758301,37,36
758401,38,36
759501,38,41
759701,39,40
761201,39,42
761301,39,41
762201,38,38
762101,34,35
762401,36,36
763501,37,39
763701,37,38
758801,35,32
758901,36,32
759801,35,31
759901,36,32
760001,36,33
760101,36,34
761401,37,34
761501,36,33
761601,35,33
761801,36,32
761901,36,31
762201,37,32
762401,38,33
762901,35,34
763201,36,35
763301,36,35
764301,35,32
764601,33,30
764901,34,30
765001,34,31
765101,35,32
765101,35,32
765501,35,33
765601,35,34
765701,35,34
765901,35,33
766001,35,32
766101,34,31
766601,36,31
766701,36,32
766801,36,32
766901,36,33
767001,36,33
767201,36,31
767301,39,32
767401,38,33
767501,38,34
767501,37,34
768301,36,32
768401,36,33
768501,35,33
768601,35,34
768901,36,31
769001,38,33
769101,38,33
769201,37,34
769301,35,35
769601,37,31
769701,38,32
769801,38,33
769901,36,34
770001,35,35
770001,37,38
770101,38,37
770201,38,36
770401,36,33
770601,36,32
770701,37,32
770801,38,34
770901,38,35
770901,38,36
771101,38,38
771201,38,38
771701,39,39
772601,39,37
772801,38,39
773001,38,39
774001,37,39
774101,37,38
772101,33,31
772201,35,32
772301,35,33
772401,36,34
772701,34,30
772801,37,32
772901,37,33
773001,37,34
773101,37,34
773601,37,32
774301,33,31
774501,35,32
774601,36,33
774701,36,34
774801,36,34
775301,35,31
775501,36,33
775701,36,33
775801,36,33
775901,36,34
775101,37,39
775201,38,40
775301,40,41
776001,40,44
776101,41,44
776501,39,39
776601,40,40
776601,39,42
776701,39,42
776901,37,37
776771,34,31
776841,34,31
776874,37,33
776908,37,34
776971,38,30
777037,38,33
777107,39,34
777174,39,31
777304,40,34
777437,40,31
777515,33,31
777578,34,31
778115,35,32
778215,34,33
778215,34,31
778215,33,31
778615,38,37
778715,35,34
779315,35,31
779415,35,32
779915,36,33
780015,37,38
780015,39,40
780215,36,34
780315,35,32
780315,33,31
780915,36,34
781215,34,32
781315,39,40
781515,40,42
781615,35,36
781715,35,35
781915,34,32
781915,33,31
782115,34,33
782115,35,35
782215,36,38
782415,39,41
782415,42,42
783215,34,31
783215,35,31
783215,36,32
783215,36,32
783515,36,33
783515,35,33
783615,37,35
784215,36,37
784215,38,42
784415,39,39
784615,36,33
784915,35,31
785015,36,32
785115,37,33
785115,36,32
785115,35,34
785615,40,39
785615,43,39
786115,36,32
786815,36,33
787115,38,40
787315,40,38
787715,33,31
787715,34,32
787715,34,32
788215,44,48
788515,44,48
789015,32,30
789115,33,30
789315,34,30
789415,34,31
789515,34,31
789615,35,33
789715,36,35
789715,36,35
789715,34,32
789715,34,34
790115,34,30
790115,34,31
790115,34,32
790115,36,33
790115,36,34
791015,33,31
791015,34,31
791015,34,32
791015,35,34
791515,33,31
791515,33,31
791615,34,32
791715,35,33
792115,33,31
792115,34,32
792115,35,33
792815,36,35
793015,36,33
793015,34,32
793015,34,31
793015,34,31
793415,34,31
793415,35,32
793415,35,33
794015,36,36
794415,35,33
794515,34,31
794615,34,31
794715,33,30
795015,35,33
795315,38,40
795615,40,41
796615,33,32
796615,34,33
797015,35,34
797515,37,37
798115,37,38
797915,34,32
797915,33,31
797915,32,30
798315,35,34
798415,33,33
798215,33,31
799215,32,30
799315,33,31
799415,33,31
799515,34,32
799615,34,32
800215,33,31
800215,34,32
800515,34,31
800915,34,31
801115,34,31
801315,35,32
801315,35,33
801415,35,34
801915,34,31
802015,35,31
802015,35,32
802015,35,33
802415,36,31
802315,37,39
802515,37,39
802515,39,45
802815,34,31
802915,35,32
803015,35,34
803015,36,35
802715,34,34
803115,35,31
803415,35,31
803415,36,31
803515,35,33
804115,36,34
804215,36,32
804615,37,33
804615,36,34
804615,36,35
804615,39,36
806415,34,31
806415,34,31
806415,35,31
806415,36,32
806815,35,33
806915,34,32
807415,36,33
807515,35,32
807615,35,31
807715,34,31
807915,34,32
808015,35,33
808115,35,33
808915,38,40
808915,38,38
808715,34,31
809015,34,31
809115,36,33
809215,36,32
809415,35,31
809515,35,32
809615,35,33
809815,35,34
809915,37,34
810115,37,32
810215,36,32
810315,35,31
810315,35,31
811115,36,35
811815,36,33
811915,34,31
812215,35,32
812315,35,34
811915,39,42
812215,35,32
812215,37,33
812515,36,31
812715,36,31
813415,35,32
813515,36,31
813615,35,32
814615,34,32
814715,34,33
814815,33,31
815015,33,31
815315,34,30
815515,36,31
815615,34,32
815915,36,35
816015,36,37
816115,34,32
816115,35,33
816415,36,30
816515,35,32
816615,35,33
816715,36,34
816815,37,36
816815,37,31
816915,35,33
817715,38,38
817815,38,35
818215,39,41
818515,37,40
819415,38,38
819615,39,39
818415,35,31
819015,35,33
819115,35,33
819115,35,32
819315,35,30
819715,33,27
819815,33,27
820115,34,27
820215,35,27
819615,33,31
819615,33,32
819615,35,33
819715,37,34
820015,34,32
820215,34,32
820315,35,30
820515,36,30
820615,36,31
820915,35,34
821115,35,32
821515,36,33
821715,37,34
821915,35,31
822015,35,31
822415,36,32
822615,36,31
822815,36,31
822915,35,29
823015,34,28
823215,35,33
823415,36,32
823515,35,32
823815,35,33
824115,35,32
824215,35,31
824215,33,28
824215,32,28
824215,31,28
824515,33,30
824715,34,31
824815,35,32
824915,35,33
825315,35,33
825315,35,32
825815,35,34
826015,35,33
826115,34,32
826215,34,30
826915,33,30
827015,33,31
827115,33,32
827215,33,33
827415,34,33
827515,34,32
827615,34,31
827715,34,30
828215,32,32
828315,33,33
828415,33,34
828615,35,31
828715,35,32
828815,35,32
828915,36,33
829015,36,33
829915,42,48
830115,34,33
830115,32,32
830115,33,31
830215,33,30
830415,34,30
830515,35,31
830515,34,32
830615,34,34
830715,34,35
830815,34,35
830915,35,33
831015,35,32
831115,34,32
831815,34,32
831915,34,32
831915,34,33
831915,35,33
832015,35,31
832115,35,31
832115,34,31
833515,35,33
833615,36,33
833815,35,32
833915,34,31
833915,34,31
833915,34,31
833815,36,38
834215,35,33
834315,35,33
834415,35,32
834415,35,31
834415,35,31
834815,39,40
835015,39,39
835115,37,37
835215,38,36
835315,34,34
835315,33,33
835415,35,32
835915,34,33
835915,35,32
835915,35,31
836415,35,32
836615,35,33
837215,38,38
837215,36,33
837215,35,32
837315,36,31
837315,35,31
837715,40,43
837915,36,36
838015,37,32
838415,37,31
838615,39,39
838615,40,43
838615,41,43
839015,37,36
839415,38,39
839615,39,38
840115,40,42
840115,36,35
839315,33,33
839115,32,32
838815,35,31
839815,35,32
839815,34,32
840115,36,35
840315,35,31
840415,37,32
840515,36,33
840615,36,31
840815,36,33
840815,37,37
841215,37,32
841315,37,33
841415,37,33
843015,35,34
843315,36,31
843315,38,31
843415,36,32
843415,37,32
843515,36,33
844215,36,38
844215,39,41
844315,36,34
844515,38,37
844715,38,36
844815,35,33
844915,37,33
845315,38,33
845415,39,33
845615,37,31
845615,36,31
846015,37,32
846115,38,33
846615,40,42
847015,40,40
847115,42,41
847415,33,32
848315,34,31
849015,32,32
849215,34,31
848815,36,40
849015,38,40
849415,34,31
849515,34,32
849615,37,37
849815,35,35
850615,36,32
850715,36,33
850815,36,33
850915,36,38
851015,39,39
851815,36,33
851915,34,32
852115,38,40
852115,40,43
852415,33,31
852515,34,32
852615,34,32
852615,34,33
852815,32,34
853115,35,35
853515,35,34
853615,34,33
854415,35,34
854615,35,36
855315,32,30
855315,32,31
855515,33,31
855515,33,32
855815,36,36
855915,34,32
856015,34,31
856115,34,31
856215,38,40
856515,37,37
856815,36,33
856915,33,32
857015,34,31
857115,35,31
857215,34,34
857215,34,35
857915,32,31
858015,35,32
858215,35,33
858915,36,35
859115,35,33
859215,34,32
859315,32,30
859415,31,30
859615,33,30
859715,33,31
859815,34,32
859915,34,33
860115,36,37
860215,34,32
860415,34,30
860515,33,29
860615,32,29
860615,29,28
860715,28,28
860915,4,27
861115,17,27
861615,35,34
861615,36,34
861615,36,32
861715,36,31
861815,36,31
861915,36,34
862215,40,39
862915,35,33
863015,35,32
863115,35,31
863215,34,31
864115,35,35
864115,34,33
862515,36,38
863015,39,40
863815,39,35
863915,36,33
864015,35,32
864115,35,31
864215,35,30
864515,32,28
864615,33,28
864715,34,28
864715,34,27
864315,29,27
864615,35,32
864815,34,31
865215,36,32
865215,36,35
865515,36,33
865615,36,32
865615,35,31
865615,35,31
865815,35,30
865915,37,31
866215,37,36
867015,36,38
867015,37,39
867715,39,40
867515,35,33
867715,35,32
867815,34,31
867915,34,31
867915,33,30
868515,32,28
868815,33,29
868915,33,31
868915,33,31
869715,34,34
870015,35,31
870115,36,31
870315,34,35
870515,33,34
871315,35,34
871515,35,33
871615,35,33
871815,36,34
872015,37,35
872115,35,32
873615,39,41
873715,40,40
873715,38,43
873715,33,30
873715,33,31
874415,39,40
874915,38,38
875215,35,33
875615,35,31
876415,34,31
876715,35,34
876815,36,35
877015,36,35
877415,38,39
878315,34,31
878315,33,31
878515,34,33
880315,33,31
880415,34,32
881015,38,40
881115,38,39
881715,38,37
882115,39,40
882415,34,31
882815,39,41
883015,39,40
883415,36,35
884215,35,34
884315,33,30
885115,35,33
888115,32,27
888215,32,27
888315,32,27
888515,33,28
888715,34,28
888815,34,28
889515,42,47
890815,34,32
891215,34,31
892815,45,49
893015,34,32
893015,36,34
893215,25,31
893215,32,28
893215,34,28
893415,37,40
893615,37,39
893915,35,34
893915,33,31
894115,36,32
894315,37,33
894415,35,32
894615,37,33
894715,38,34
895615,36,34
895815,37,31
896015,35,30
898315,34,33
898415,35,35
898715,37,34
899015,36,36
899415,37,40
899615,40,41
899615,35,34
899915,37,32
900915,36,34
901015,39,40
901015,38,39
901415,34,33
901415,34,32
901415,32,31
902615,32,27
902815,32,27
902915,33,28
902915,33,32
903215,34,31
904015,35,33
904015,36,34
904115,34,31
904215,33,32
904515,35,32
904615,35,33
905815,40,43
906115,42,44
905615,33,32
905715,34,32
905915,36,33
906215,37,33
906815,37,32
907015,36,31
907915,34,33
908115,35,32
909415,33,31
909715,34,31
910415,35,33
910515,34,32
911315,34,31
911615,37,34
911915,35,32
912015,35,32
912015,36,31
912415,36,36
912415,37,35
913015,36,34
913215,34,33
913415,37,33
914215,37,39
914515,37,39
914815,34,32
915015,35,32
915315,36,33
915315,34,33
915315,34,33
915315,34,33
915915,34,32
916015,35,32
916115,36,32
916815,31,27
917115,32,27
917415,33,28
918215,33,27
918015,34,32
918015,34,32
918015,34,33
918015,35,34
918315,34,31
918415,35,32
919015,43,50
920115,41,48
919515,33,31
919615,33,32
919615,33,33
919715,34,33
919815,35,33
920515,32,30
920615,33,32
920715,34,32
921015,34,34
921515,34,32
921515,33,32
921515,33,33
921815,37,38
922015,39,39
922415,35,33
922515,34,32
922615,33,33
922615,33,34
922715,35,35
922915,33,31
922915,33,31
923215,35,33
923315,33,33
923715,34,33
923915,35,33
924015,35,34
924115,35,34
924115,35,35
925215,35,33
925215,35,34
925315,36,33
925615,32,28
925715,32,28
926015,32,32
926015,33,34
926315,35,33
926515,36,32
926815,35,32
927115,30,29
931015,37,32
931115,38,32
931415,42,32
931415,38,38
931515,38,39
932215,40,34
932315,40,34
932615,39,31
935115,37,34
935115,36,32
935115,35,32
951715,31,27
952015,32,28
954215,35,30
964915,34,30
970115,34,32
970215,34,33
974215,35,34
974415,35,34
976315,39,42
976615,39,42
977015,36,35
977515,37,38
977815,34,31
978115,34,34
979915,35,35
980015,35,33
980415,35,33
980415,35,36
980715,36,34
980715,37,34
981415,38,44
981715,37,38
982815,34,30
983415,38,40
985215,28,26
985215,31,26
985315,31,27
985415,31,27
985415,35,34
985415,36,34
985415,35,36
985815,32,27
985815,33,27
986115,35,27
986115,35,27
986315,35,27
986415,36,27
986515,37,28
987215,34,33
987415,37,36
987515,37,37
988015,41,45
988015,47,43
988115,39,40
988215,40,38
988615,23,26
988615,24,27
988615,29,27
988615,29,27
988715,31,26
988815,33,27
988915,34,29
988915,36,29
989315,35,34
989415,37,35
989615,36,27
989815,34,26
990015,36,28
990315,38,27
990415,35,27
990615,39,28
990915,40,27
991115,40,27
994015,33,27
994615,34,28
995115,34,28
995315,31,27
995515,32,28
995615,35,28
990115,37,36
990215,36,36
991215,37,38
992815,38,39
992815,37,38
993115,36,34
995115,36,37
996515,35,34
996715,37,35
997515,34,31
997515,35,33
997615,35,36
998015,35,34
998515,36,32
998615,35,31
998915,35,34
999015,34,33
999615,35,33
1000015,36,34
1000415,37,33
1000515,33,31
1000715,35,32
1000715,35,32
1000915,37,36
1001115,36,34
1001215,35,32
1001215,35,32
1001315,37,32
1001615,32,27
1001615,32,27
1001715,33,28
1001815,33,28
1002115,35,32
1002215,36,32
1002315,36,34
1002415,36,34
1002615,36,36
1002715,36,36
1002815,36,39
1002915,36,33
1002915,35,33
1003915,34,32
1004015,33,27
1004115,34,28
1005115,32,27
1004615,34,34
1004615,33,33
1004515,32,31
1004615,29,31
1005315,34,31
1005315,34,32
1005415,35,34
1005515,35,35
1005615,35,35
1006115,36,33
1006115,36,32
1006115,35,31
1006115,34,31
1007215,33,31
1007315,34,32
1007315,35,33
1007315,35,34
1007515,36,35
1007915,34,33
1007915,33,32
1007915,33,31
1008415,32,29
1008615,33,31
1008615,33,32
1008615,34,33
1008915,34,35
1009015,35,35
1009515,34,31
1010015,34,30
1010115,35,31
1011015,34,32
1011215,35,33
1011315,35,33
1011415,36,34
1011615,36,34
1011715,35,32
1011815,33,32
1011915,31,31
1012215,34,32
1012315,34,33
1012415,35,34
1012515,35,35
1012515,35,36
1012715,37,40
1012815,38,39
1013215,34,33
1013715,34,31
1013815,34,31
1014115,34,32
1014115,37,39
1014615,37,41
1014615,38,41
1014315,34,37
1014615,34,32
1014715,35,33
1014815,35,33
1014915,33,31
1015115,35,32
1015215,35,33
1015315,36,34
1015415,36,34
1015815,34,31
1016015,35,30
1017215,37,37
1017415,36,35
1017415,35,34
1017715,34,32
1017715,33,32
1017815,31,31
1017915,32,30
1018415,34,32
1018515,34,33
1018815,35,32
1019015,34,30
1019315,36,38
1020015,35,33
1019915,38,40
1020115,38,42
1020315,36,36
1020515,37,38
1021015,36,33
1021015,34,35
1021115,36,36
1021515,35,32
1021815,35,33
1022015,35,31
1022315,35,34
1022315,36,35
1022615,36,34
1023115,36,35
1023515,37,35
1023615,33,33
1024215,34,29
1024315,34,29
1024515,34,33
1025215,35,32
1025215,32,28
1025415,33,28
1025715,35,36
1027415,35,34
1027715,35,32
1027915,35,32
1028115,36,35
1028515,37,39
1029915,35,33
1030315,37,34
1030215,36,35
1030415,36,35
1032215,41,45
1032315,41,43
1032315,36,39
1032515,33,32
1032915,36,32
1033015,36,34
1033215,40,34
1033515,33,31
1033515,34,31
1036615,33,31
1036915,33,30
1037615,34,32
1037715,35,31
1037915,35,32
1038015,36,32
1038115,36,32
1038315,37,34
1038515,37,33
1038715,35,31
1039515,35,34
1041015,35,34
1041315,35,32
1041415,33,31
1041915,41,46
1042815,33,32
1042915,32,30
1043215,34,30
1043615,34,34
1043815,34,31
1044015,34,33
1044715,34,33
1044815,33,31
1046115,33,31
1046215,33,32
1046215,33,32
1046215,33,32
1046415,34,32
1046915,34,33
1046915,34,32
1047415,35,31
1047615,35,32
1047715,35,33
1048115,35,32
1048515,34,31
1048615,34,32
1049315,35,31
1049415,35,32
1049715,35,31
1049815,34,32
1049815,34,33
1050415,34,32
1050415,38,41
1050515,39,45
1050915,34,33
1051415,35,31
1051415,39,42
1052015,34,31
1056114,37,38
1056814,35,32
1057714,37,37
1059014,35,32
1060314,34,31
1061114,32,27
1061214,33,28
1061414,33,28
1061014,38,41
1061514,39,41
1061714,38,39
1062014,37,35
1062014,32,32
1062214,33,31
1062314,33,31
1062414,34,32
1062714,36,35
1062814,36,34
1063014,36,32
1063014,35,31
1063114,35,31
1063314,33,37
1063314,34,34
1063514,35,41
1063614,39,40
1063814,35,32
1063914,34,31
1064514,36,33
1065414,36,37
1065714,35,31
1066814,36,35
1067114,38,38
1068314,39,38
1068514,39,37
1068714,33,31
1068914,31,30
1069414,33,28
1069914,34,27
1073514,34,34
1073614,34,33
1073814,34,35
1074114,36,35
1076714,41,48
1076914,41,47
1084114,40,44
1084114,40,42
1084214,42,39
1084414,42,41
1087614,38,39
1087814,40,40
1089514,37,38
1090814,38,38
1091114,38,38
1093114,37,38
1093414,38,36
1096614,35,34
1096514,32,27
1096714,32,27
1096814,33,27
1097414,40,42
1097514,41,43
1099914,37,37
1100514,38,36
1102314,32,28
1102514,33,29
1103714,32,27
1103814,33,27
1104114,33,27
1104914,33,27
1107914,41,45
1109714,37,36
1110414,39,41
1110614,40,41
1113814,40,41
1114714,33,30
1114814,34,31
1114914,33,32
1119414,34,32
1119614,36,34
1119814,39,34
1119814,37,42
1121314,38,40
1123214,33,33
1122314,41,44
1128814,34,33
1129014,34,32
1129114,34,31
1129214,33,30
1129314,39,43
1131714,41,46
1132114,42,47
1135014,32,30
1135114,33,31
1135214,32,32
1136914,32,28
1137014,32,28
1138714,33,30
1138814,33,33
1138814,33,34
1139014,33,34
1140014,35,31
1140214,34,33
1140314,33,32
1140514,33,31
1141214,34,31
1141314,35,31
1142314,39,42
1142314,39,43
1142514,40,43
1142514,38,38
1142814,33,31
1142914,34,32
1143014,34,33
1144214,32,31
1144314,32,32
1144714,34,32
1144714,32,34
1145614,35,32
1145914,38,43
1146014,35,34
1146114,34,33
1146414,33,31
1146614,34,34
1146814,34,31
1146914,34,32
1146914,34,32
1147114,38,41
1148014,35,31
1148014,34,31
1148714,40,44
1149214,39,41
1151114,36,35
1151314,34,32
1151514,34,32
1152014,33,30
1152214,30,30
1151914,37,38
1152314,38,39
1152614,38,40
1152914,39,40
1153114,36,33
1153714,37,33
1154314,35,32
1155014,35,33
1155114,36,33
1155914,36,33
1156114,35,32
1156214,36,32
1156614,38,39
1156814,40,41
1156814,41,43
1157014,35,33
1157014,33,33
1157014,33,32
1157014,36,32
1157514,36,35
1157814,36,32
1157914,37,32
1158014,38,33
1158614,37,34
1159214,34,29
1159214,33,35
1159214,36,37
1159314,37,35
1160114,36,33
1160114,36,35
1160114,36,40
1160114,36,42
1160414,37,35
1160514,37,34
1160814,38,40
1160814,36,42
1160814,37,37
1160814,37,36
1161114,33,29
1161114,33,29
1161514,34,27
1161514,34,28
1161214,33,34
1161214,34,35
1161314,36,37
1161514,36,41
1161714,38,41
1161914,36,35
1162014,35,31
1162314,35,29
1162414,35,32
1162514,35,33
1162614,35,34
1162714,35,34
1162714,35,35
1162814,34,37
1162314,39,39
1162514,38,38
1162714,37,35
1163614,36,33
1163614,37,33
1163914,39,43
1163914,40,45
1164514,38,36
1164514,38,36
1164514,38,35
1164514,36,34
1164614,36,32
1165414,34,32
1165614,35,32
1165814,35,31
1166614,34,32
1166614,34,34
1166714,37,34
1167314,34,32
1167614,30,28
1167814,31,29
1167614,33,32
1167714,33,33
1168614,34,30
1169014,35,33
1169114,35,34
1169114,38,33
1169314,36,32
1169614,35,32
1170414,32,27
1170414,34,31
1170614,34,31
1170714,36,34
1171214,37,33
1171314,34,32
1171414,33,32
1171414,30,27
1171814,36,32
1172114,37,33
1174114,33,31
1174214,35,32
1174514,36,32
1174814,33,27
1174914,34,27
1175414,35,31
1175514,35,33
1176014,36,33
1176114,37,34
1176314,34,32
1176414,34,33
1176914,35,34
1178314,37,37
1178314,37,35
1178514,35,33
1178514,35,31
1178514,36,31
1178514,37,32
1179114,39,39
1179214,35,34
1179614,38,37
1179714,34,37
1180114,34,32
1180214,35,31
1181214,34,32
1181314,35,32
1181514,37,33
1183014,35,32
1184414,34,33
1184614,35,32
1184914,34,32
1185214,35,32
1186314,32,27
1186414,36,28
1186714,33,31
1186814,32,32
1188914,35,34
1188914,37,34
1192014,32,28
1194614,33,28
1194914,34,31
1195114,35,32
1195314,35,33
1195414,35,34
1197514,34,31
1197614,36,32
1197814,35,31
1197914,35,33
1198814,35,31
1198614,35,33
1199414,34,31
1199614,34,33
1200414,35,32
1200614,32,28
1200814,35,31
1200914,35,34
1201014,32,28
1201114,33,27
1201714,35,34
1202314,35,33
1202414,35,34
1204114,36,34
1204214,36,35
1204514,37,33
1205414,42,48
1207413,33,29
1207513,31,26
1207613,32,29
1207813,34,29
1209013,40,45
1209213,41,47
1209613,34,31
1209813,42,46
1211113,42,46
1211113,40,43
1211413,36,34
1214813,33,29
1214913,29,28
1215813,37,38
1216013,38,40
1218713,38,37
1219813,39,42
1220713,38,42
1221113,39,40
1221113,37,38
1221213,38,36
1222513,38,35
1222713,39,36
1225513,38,41
1226113,40,40
1226213,39,39
1227213,38,40
1227313,37,38
1227513,39,44
1228213,38,38
1228413,40,42
1229013,40,40
1231213,40,44
1231313,39,37
1234713,43,47
1239313,41,42
1239813,41,40
1239913,41,38
1240213,39,37
1240413,37,36
1242413,37,37
1245413,37,37
1248913,37,36
1249313,39,39
1249413,39,37
1249613,38,35
1252213,37,35
1253413,37,37
1253813,37,35
1256413,37,37
1260313,36,40
1260613,39,43
1262913,38,43
1264613,40,41
1264813,40,39
1265413,40,42
1265513,40,41
1266813,39,39
1267113,41,43
1276813,37,39
1277913,37,37
1278113,37,39
1279713,36,37
1279813,36,40
1280213,36,35
1280713,38,37
1282913,37,36
1283313,37,36
1283513,37,39
1283713,38,39
1290013,38,37
1290513,39,40
1291313,39,40
1291413,39,39
1291813,37,37
1293413,37,36
1293513,39,37
1296013,37,39
1296213,38,37
1296413,38,37
1299813,35,36
1299913,36,37
1300413,38,39
1300713,39,41
1306513,32,26
1306613,32,25
1307813,34,33
1308313,31,26
1308413,31,26
1308513,31,26
1308713,32,27
1309013,33,27
1309013,33,26
1309913,39,40
1310013,32,26
1310113,33,27
1310213,34,25
1310813,39,36
1311013,33,25
1311113,33,27
1311413,34,25
1311513,33,26
1311213,36,38
1311113,33,36
1312013,33,26
1312113,33,27
1312313,37,27
1312413,37,27
1312813,36,33
1313013,38,37
1313813,38,35
1313813,30,26
1313913,32,27
1314013,33,25
1314113,33,26
1314213,34,27
1314313,35,26
1314813,34,26
1314913,34,27
1315113,35,26
1315313,35,27
1314713,39,43
1315013,41,44
1314213,34,34
1314313,34,35
1316113,32,26
1316213,32,26
1316413,35,26
1316513,36,26
1316613,36,27
1316713,37,26
1316813,38,28
1317313,37,35
1320713,31,26
1320813,33,26
1320913,33,26
1321013,29,25
1321013,26,25
1323113,28,31
1324713,37,35
1325113,36,34
1325860,39,40
1326060,40,42
1326760,37,34
1326960,36,37
1327060,37,38
1327160,38,41
1327160,40,39
1327160,37,35
1327860,37,32
1327760,33,27
1327760,36,28
1328360,34,31
1328360,32,32
1328360,38,43
1328860,34,31
1329360,34,32
1329860,34,32
1330160,34,31
1330260,34,33
1330560,35,31
1330560,32,30
1330760,34,32
1330860,34,33
1330960,34,33
1331160,34,30
1331260,34,32
1331360,34,33
1331560,36,30
1331660,36,31
1331760,35,32
1331760,35,34
1332060,37,35
1332260,35,32
1332360,36,31
1332960,35,33
1333260,35,33
1333260,35,33
1333260,35,34
1333260,36,32
1334260,36,33
1334260,35,32
1334260,34,31
1334260,33,30
1334860,34,30
1334860,35,31
1334860,36,31
1334860,37,32
1334860,36,37
1335160,36,33
1335360,36,38
1334960,40,44
